User,Reaction Type,Reaction Date
850,Emoticon,1588164361
852,Comment,1588164361
687,Comment,1588164362
472,Comment,1588164362
955,Emoticon,1588164362
15,Comment,1588164611
753,Comment,1588164363
962,Comment,1588164363
333,Emoticon,1588164363
174,Comment,1588164363
149,Like,1588164363
436,Like,1588164363
815,Comment,1588171945
862,Comment,1588164363
239,Like,1588167026
790,Emoticon,1588164364
131,Comment,1588164364
810,Comment,1588164364
629,Like,1588164365
821,Emoticon,1588164365
971,Emoticon,1588164365
673,Emoticon,1588164365
95,Emoticon,1588165318
190,Emoticon,1588172580
761,Emoticon,1588164366
150,Comment,1588164366
353,Emoticon,1588189138
468,Comment,1588164366
497,Emoticon,1588164366
416,Comment,1588164367
844,Like,1588170646
558,Comment,1588164367
147,Like,1588164367
651,Comment,1588164367
919,Comment,1588164367
276,Comment,1588164368
831,Emoticon,1588164368
972,Emoticon,1588164368
26,Emoticon,1588164368
681,Emoticon,1588165071
98,Like,1588166843
706,Like,1588164368
821,Like,1588164369
464,Comment,1588164369
806,Comment,1588164369
511,Comment,1588164369
576,Emoticon,1588175722
557,Comment,1588164369
634,Emoticon,1588175800
869,Like,1588164370
882,Comment,1588164370
88,Like,1588164370
485,Like,1588170723
369,Comment,1588164370
738,Emoticon,1588164370
864,Comment,1588164371
440,Like,1588164371
305,Comment,1588164371
83,Like,1588165068
860,Comment,1588164371
836,Like,1588164372
382,Emoticon,1588164372
199,Comment,1588165536
384,Comment,1588164372
620,Emoticon,1588164372
592,Like,1588164372
864,Like,1588164373
527,Like,1588164373
235,Like,1588164373
533,Emoticon,1588178024
697,Comment,1588165938
778,Emoticon,1588164582
539,Comment,1588164374
65,Like,1588170040
259,Like,1588164374
612,Comment,1588164374
153,Comment,1588164374
665,Emoticon,1588164375
71,Comment,1588164375
224,Emoticon,1588164375
782,Emoticon,1588164375
955,Emoticon,1588164375
58,Emoticon,1588164376
871,Emoticon,1588164376
988,Emoticon,1588167346
356,Like,1588167967
409,Comment,1588164377
760,Emoticon,1588164377
361,Emoticon,1588164377
220,Like,1588164377
418,Comment,1588164377
588,Like,1588164377
197,Comment,1588175291
56,Like,1588164377
758,Like,1588164377
988,Emoticon,1588167741
147,Like,1588164377
599,Comment,1588164378
74,Comment,1588164378
217,Emoticon,1588164378
732,Like,1588164378
413,Like,1588164378
444,Emoticon,1588164378
441,Like,1588164378
150,Comment,1588164378
256,Like,1588164379
659,Emoticon,1588165469
175,Emoticon,1588169377
719,Emoticon,1588164379
185,Emoticon,1588175310
16,Emoticon,1588164379
326,Like,1588164379
805,Emoticon,1588165502
33,Comment,1588164380
974,Like,1588164380
389,Comment,1588167359
695,Emoticon,1588164380
320,Emoticon,1588164380
755,Emoticon,1588164380
176,Emoticon,1588164380
92,Emoticon,1588164380
334,Comment,1588164381
105,Comment,1588164381
365,Comment,1588165362
658,Like,1588164381
336,Like,1588164381
43,Comment,1588164990
653,Comment,1588164381
51,Like,1588164381
198,Like,1588164381
930,Comment,1588164382
895,Emoticon,1588164382
591,Emoticon,1588164382
961,Like,1588164382
397,Comment,1588173099
506,Comment,1588164383
90,Emoticon,1588167199
591,Comment,1588164383
956,Emoticon,1588164383
894,Like,1588169168
193,Like,1588166299
239,Like,1588167524
521,Like,1588177732
90,Emoticon,1588168206
276,Like,1588164384
273,Comment,1588170403
901,Like,1588164385
52,Comment,1588165959
353,Like,1588184049
247,Emoticon,1588174025
536,Like,1588186264
591,Emoticon,1588164386
545,Comment,1588164386
672,Emoticon,1588164386
462,Emoticon,1588164386
109,Comment,1588164386
236,Comment,1588164386
621,Like,1588164387
440,Comment,1588164387
270,Comment,1588172377
609,Comment,1588164388
184,Emoticon,1588164388
486,Comment,1588164388
373,Comment,1588164388
207,Like,1588164389
595,Emoticon,1588164389
246,Comment,1588164389
56,Comment,1588164389
843,Comment,1588164389
156,Like,1588164390
212,Comment,1588182127
79,Emoticon,1588164390
932,Like,1588164390
528,Comment,1588164390
599,Emoticon,1588164390
956,Like,1588164390
780,Comment,1588164390
312,Like,1588164390
662,Like,1588169295
149,Like,1588164390
110,Comment,1588164390
472,Like,1588164391
504,Comment,1588164391
187,Like,1588164391
143,Emoticon,1588164391
100,Comment,1588164391
153,Comment,1588164391
57,Comment,1588164391
139,Comment,1588164391
904,Emoticon,1588164391
461,Emoticon,1588164391
972,Comment,1588164391
588,Like,1588164392
486,Emoticon,1588164392
263,Comment,1588164392
163,Comment,1588164392
16,Emoticon,1588164392
371,Comment,1588164393
218,Like,1588164393
857,Comment,1588164393
767,Like,1588164393
219,Emoticon,1588164393
772,Comment,1588167906
678,Like,1588164394
352,Comment,1588164394
376,Comment,1588164394
673,Emoticon,1588164394
58,Comment,1588164394
659,Comment,1588165267
341,Like,1588164395
385,Emoticon,1588180932
696,Like,1588164396
985,Comment,1588176010
84,Like,1588164397
358,Emoticon,1588164397
902,Emoticon,1588164397
130,Comment,1588164397
486,Like,1588164398
324,Comment,1588164398
126,Like,1588164398
461,Like,1588164398
469,Emoticon,1588164398
876,Emoticon,1588164399
794,Like,1588168096
51,Like,1588164399
682,Emoticon,1588178511
907,Comment,1588164400
794,Like,1588169325
412,Comment,1588164400
287,Comment,1588164400
300,Like,1588169678
173,Like,1588164401
526,Emoticon,1588164401
973,Emoticon,1588164402
838,Like,1588164402
43,Like,1588164995
823,Emoticon,1588164402
873,Emoticon,1588164403
237,Comment,1588164403
636,Like,1588164404
864,Like,1588164404
95,Comment,1588165391
809,Emoticon,1588164404
37,Like,1588164405
286,Emoticon,1588164405
294,Emoticon,1588164405
646,Comment,1588164405
254,Comment,1588165580
158,Emoticon,1588166619
902,Like,1588164405
631,Emoticon,1588164405
303,Comment,1588164406
888,Like,1588170674
692,Emoticon,1588164406
543,Emoticon,1588164406
397,Comment,1588171920
675,Emoticon,1588164407
30,Comment,1588164407
771,Comment,1588164407
308,Emoticon,1588164407
22,Comment,1588164407
905,Like,1588180611
579,Comment,1588164834
106,Emoticon,1588164407
774,Emoticon,1588164407
862,Emoticon,1588164407
738,Like,1588164407
946,Emoticon,1588170661
525,Emoticon,1588164408
863,Comment,1588164408
928,Emoticon,1588166108
459,Like,1588164409
295,Like,1588164409
600,Emoticon,1588164409
879,Comment,1588164409
253,Comment,1588164409
946,Comment,1588170449
730,Like,1588164409
13,Emoticon,1588164409
425,Like,1588164409
596,Comment,1588164409
951,Emoticon,1588164410
788,Like,1588164410
444,Comment,1588164410
814,Like,1588164410
42,Like,1588164410
235,Like,1588164410
665,Like,1588164410
922,Like,1588167348
147,Like,1588164411
688,Emoticon,1588164411
558,Like,1588164411
665,Like,1588164411
679,Comment,1588164411
837,Emoticon,1588164411
396,Like,1588164411
750,Like,1588164411
8,Emoticon,1588168770
916,Comment,1588164412
311,Comment,1588164412
400,Comment,1588164412
143,Like,1588164412
173,Emoticon,1588164412
951,Comment,1588164412
261,Like,1588164412
275,Comment,1588167032
469,Comment,1588164413
80,Emoticon,1588171367
592,Emoticon,1588164414
833,Comment,1588164414
286,Like,1588164414
711,Comment,1588164780
837,Emoticon,1588164414
778,Like,1588164490
883,Like,1588164415
366,Emoticon,1588172911
556,Comment,1588164415
822,Comment,1588170246
539,Like,1588164416
180,Like,1588170275
465,Like,1588164416
942,Emoticon,1588189540
78,Comment,1588164416
704,Comment,1588164416
173,Emoticon,1588164416
133,Like,1588168051
726,Comment,1588164417
197,Emoticon,1588174425
665,Emoticon,1588164417
721,Emoticon,1588164417
288,Emoticon,1588164417
625,Emoticon,1588164417
780,Like,1588164417
643,Emoticon,1588164417
848,Like,1588164417
291,Comment,1588173643
578,Comment,1588164417
716,Emoticon,1588164418
830,Like,1588164418
544,Like,1588164418
967,Emoticon,1588166354
272,Like,1588164418
95,Comment,1588165644
727,Like,1588164419
528,Emoticon,1588164419
964,Comment,1588164419
752,Comment,1588166236
775,Emoticon,1588169529
599,Emoticon,1588164420
1,Like,1588164421
570,Emoticon,1588164421
226,Like,1588164421
859,Comment,1588164422
390,Comment,1588180360
7,Like,1588164422
781,Comment,1588170354
896,Emoticon,1588164422
5,Like,1588164422
122,Like,1588194122
734,Like,1588164423
513,Comment,1588168715
947,Like,1588164423
571,Like,1588167239
918,Like,1588169500
889,Emoticon,1588164423
402,Comment,1588164423
774,Comment,1588164423
759,Emoticon,1588164423
282,Like,1588164424
704,Like,1588164424
749,Like,1588164424
636,Like,1588164424
213,Like,1588164424
315,Comment,1588164424
35,Emoticon,1588164425
890,Like,1588164425
508,Like,1588164425
409,Comment,1588164425
64,Like,1588164425
279,Emoticon,1588164425
532,Like,1588164935
285,Comment,1588164425
14,Like,1588170036
869,Emoticon,1588164426
277,Emoticon,1588164426
566,Comment,1588164426
739,Like,1588164426
743,Emoticon,1588172427
647,Like,1588164426
2,Emoticon,1588164426
357,Like,1588164427
17,Comment,1588164427
189,Comment,1588164427
562,Comment,1588164427
38,Like,1588164428
318,Like,1588166570
313,Like,1588164428
455,Comment,1588164428
866,Emoticon,1588164428
549,Emoticon,1588164428
724,Comment,1588165368
942,Emoticon,1588191561
682,Emoticon,1588173591
700,Emoticon,1588164429
474,Emoticon,1588164429
135,Comment,1588164429
665,Comment,1588164429
420,Emoticon,1588164430
814,Comment,1588164430
622,Emoticon,1588164430
843,Like,1588164431
126,Comment,1588164431
802,Like,1588164431
848,Comment,1588164431
353,Like,1588187635
113,Comment,1588164431
531,Like,1588171696
509,Like,1588164431
57,Comment,1588164431
491,Like,1588164432
853,Like,1588173550
399,Comment,1588164432
248,Like,1588164432
173,Comment,1588164432
228,Emoticon,1588168794
774,Emoticon,1588164433
920,Like,1588164433
179,Comment,1588164434
934,Comment,1588164434
483,Emoticon,1588164434
898,Comment,1588164434
401,Like,1588164435
525,Comment,1588164435
487,Like,1588164436
86,Like,1588164436
833,Emoticon,1588164436
51,Comment,1588164436
68,Like,1588174956
233,Comment,1588164437
152,Like,1588164437
227,Emoticon,1588164437
385,Emoticon,1588190595
945,Emoticon,1588164438
31,Like,1588164438
69,Like,1588164438
16,Emoticon,1588164439
696,Comment,1588164439
692,Comment,1588164439
926,Comment,1588164439
993,Emoticon,1588165414
412,Like,1588164440
365,Comment,1588165430
660,Emoticon,1588173612
762,Like,1588164440
729,Emoticon,1588164441
709,Like,1588164441
283,Comment,1588172670
86,Comment,1588164442
600,Comment,1588164442
626,Comment,1588165326
314,Comment,1588164442
327,Emoticon,1588164443
940,Like,1588164443
247,Like,1588171291
478,Comment,1588164443
866,Like,1588164444
627,Comment,1588164444
999,Like,1588164444
495,Comment,1588164444
318,Emoticon,1588166431
266,Emoticon,1588164445
218,Like,1588164446
479,Comment,1588164446
465,Emoticon,1588164446
80,Emoticon,1588169965
975,Emoticon,1588164446
299,Emoticon,1588164446
886,Comment,1588164446
795,Comment,1588175943
128,Like,1588172147
2,Like,1588164447
609,Like,1588164447
963,Comment,1588164447
702,Emoticon,1588164447
877,Comment,1588164447
533,Like,1588179272
480,Comment,1588164447
327,Comment,1588164448
485,Like,1588170478
244,Emoticon,1588173515
927,Like,1588164448
114,Comment,1588164448
775,Emoticon,1588169040
882,Comment,1588164449
837,Like,1588164449
54,Emoticon,1588164450
844,Like,1588169181
673,Emoticon,1588164450
158,Like,1588166993
370,Like,1588164450
807,Emoticon,1588164450
341,Comment,1588164451
831,Emoticon,1588164451
911,Like,1588164451
845,Like,1588164451
31,Comment,1588164451
479,Comment,1588164451
142,Comment,1588164451
163,Like,1588164451
264,Comment,1588168094
353,Emoticon,1588181504
504,Emoticon,1588164452
391,Comment,1588164452
263,Emoticon,1588164453
466,Emoticon,1588164453
611,Like,1588178981
889,Like,1588164453
251,Comment,1588184616
450,Emoticon,1588184022
915,Like,1588164454
313,Comment,1588164455
321,Like,1588164455
156,Comment,1588164455
252,Comment,1588164455
554,Like,1588164455
534,Like,1588164455
549,Like,1588164456
186,Comment,1588164457
598,Emoticon,1588164457
485,Like,1588172421
317,Comment,1588164457
114,Comment,1588164458
201,Comment,1588164458
891,Comment,1588164458
48,Comment,1588164458
658,Like,1588164458
625,Comment,1588164458
912,Emoticon,1588164458
60,Comment,1588164459
75,Comment,1588166158
144,Like,1588164459
455,Emoticon,1588164459
570,Emoticon,1588164459
260,Like,1588164460
863,Like,1588164460
236,Like,1588164460
556,Like,1588164461
38,Like,1588164461
179,Emoticon,1588164461
220,Like,1588164462
173,Emoticon,1588164462
809,Like,1588164462
285,Comment,1588164462
689,Comment,1588164462
952,Emoticon,1588164462
50,Emoticon,1588164462
534,Comment,1588164463
804,Comment,1588164463
24,Emoticon,1588166171
810,Emoticon,1588164463
724,Emoticon,1588165615
185,Like,1588172314
471,Comment,1588164465
791,Comment,1588164465
378,Emoticon,1588164465
655,Emoticon,1588164465
23,Like,1588164465
474,Like,1588164466
207,Emoticon,1588164466
545,Emoticon,1588164466
117,Like,1588164466
572,Comment,1588164466
233,Comment,1588164467
933,Like,1588164467
287,Comment,1588164467
937,Emoticon,1588164467
585,Emoticon,1588164467
728,Comment,1588164467
405,Emoticon,1588164467
375,Comment,1588164468
66,Like,1588164468
244,Comment,1588172280
679,Comment,1588164468
631,Like,1588164469
296,Emoticon,1588164469
291,Emoticon,1588176914
645,Like,1588164469
336,Emoticon,1588164470
574,Comment,1588169071
32,Emoticon,1588164470
318,Like,1588166891
49,Comment,1588167831
13,Emoticon,1588164470
678,Comment,1588164471
595,Comment,1588164471
354,Emoticon,1588164471
628,Comment,1588179252
682,Comment,1588177346
793,Like,1588164471
354,Comment,1588164471
612,Comment,1588164471
281,Like,1588164471
42,Comment,1588164471
226,Emoticon,1588164472
464,Comment,1588164472
220,Comment,1588164472
624,Emoticon,1588164472
523,Comment,1588164472
892,Like,1588164473
925,Comment,1588164473
720,Like,1588164473
906,Comment,1588164473
169,Like,1588164473
695,Like,1588164474
739,Emoticon,1588164474
599,Emoticon,1588164474
959,Comment,1588170175
182,Like,1588172452
666,Comment,1588164476
441,Emoticon,1588164476
129,Like,1588168805
150,Comment,1588164477
71,Comment,1588164478
46,Like,1588164478
422,Like,1588164478
761,Like,1588164478
563,Comment,1588173390
191,Emoticon,1588164478
767,Comment,1588164478
755,Emoticon,1588164479
435,Emoticon,1588164479
952,Like,1588164479
168,Like,1588164479
597,Like,1588164479
761,Comment,1588164479
518,Emoticon,1588164480
806,Like,1588164480
113,Like,1588164480
359,Like,1588164481
75,Comment,1588166678
715,Like,1588164481
120,Comment,1588164481
392,Comment,1588164482
570,Emoticon,1588164482
976,Like,1588164482
703,Comment,1588164482
801,Emoticon,1588164482
695,Emoticon,1588164482
560,Comment,1588164482
391,Like,1588164482
502,Like,1588164483
470,Like,1588169067
118,Like,1588164483
299,Comment,1588164484
918,Comment,1588169195
87,Comment,1588164484
666,Comment,1588164484
303,Emoticon,1588164485
344,Like,1588164486
509,Like,1588164486
222,Comment,1588164486
450,Emoticon,1588186772
279,Emoticon,1588164487
706,Emoticon,1588164487
649,Comment,1588164487
747,Comment,1588164487
99,Like,1588164488
861,Comment,1588164488
431,Emoticon,1588164488
38,Like,1588164488
412,Emoticon,1588164488
61,Emoticon,1588164489
140,Comment,1588164489
818,Comment,1588164489
962,Emoticon,1588164490
662,Comment,1588169572
617,Emoticon,1588164490
679,Comment,1588164490
521,Emoticon,1588172068
724,Comment,1588165815
804,Like,1588164492
897,Comment,1588164492
63,Emoticon,1588164492
997,Like,1588164492
431,Emoticon,1588164492
73,Like,1588164492
289,Comment,1588164492
398,Comment,1588164493
653,Comment,1588164493
965,Like,1588164494
328,Like,1588164494
484,Like,1588164494
845,Like,1588164494
814,Comment,1588164494
159,Comment,1588164494
20,Like,1588164495
423,Comment,1588164495
260,Like,1588164495
397,Like,1588175190
176,Comment,1588164496
164,Like,1588164496
956,Comment,1588164496
373,Like,1588164496
156,Comment,1588164497
671,Comment,1588164497
575,Like,1588164497
243,Emoticon,1588164497
863,Like,1588164497
255,Emoticon,1588164498
